lamb flux f_syn wei
6251.0 0.5674 0.60061 61.423
6252.0 0.61429 0.60114 46.129
6253.0 0.61938 0.6 52.916
6254.0 0.60315 0.59773 50.174
6255.0 0.57029 0.59521 38.462
6256.0 0.61842 0.59315 48.216
6257.0 0.61037 0.59186 55.058
6258.0 0.57109 0.59137 51.689
6259.0 0.57265 0.59168 57.379
6260.0 0.58885 0.5929 66.146
6261.0 0.59757 0.59507 55.512
6262.0 0.56986 0.59801 54.128
6263.0 0.55806 0.60124 64.388
6264.0 0.57086 0.60415 56.796
6265.0 0.61752 0.60627 41.688
6266.0 0.61889 0.6076 55.03
6267.0 0.61211 0.60832 56.087
6268.0 0.60141 0.60858 45.526
6269.0 0.61339 0.60839 56.016
6270.0 0.61966 0.60781 60.828
6271.0 0.61818 0.6071 48.497
6272.0 0.59659 0.60653 50.986
6273.0 0.58826 0.6061 57.114
6274.0 0.59142 0.60538 46.366
6275.0 0.61101 0.60374 38.548
6276.0 0.62748 0.60074 48.397
6277.0 0.63873 0.59638 45.32
6278.0 0.6428 0.5912 40.94
6279.0 0.62455 0.58613 57.587
6280.0 0.61299 0.58204 0.0
6281.0 0.60902 0.57966 0.0
6282.0 0.59825 0.57931 0.0
6283.0 0.59368 0.58091 0.0
6284.0 0.59486 0.58405 0.0
6285.0 0.60499 0.58819 0.0
6286.0 0.58288 0.59271 0.0
6287.0 0.56476 0.59705 0.0
6288.0 0.59332 0.60067 0.0
6289.0 0.64312 0.60317 0.0
6290.0 0.66969 0.60438 0.0
6291.0 0.64874 0.60448 0.0
6292.0 0.63248 0.60384 0.0
6293.0 0.61234 0.6029 0.0
6294.0 0.58854 0.60192 0.0
6295.0 0.6074 0.60089 0.0
6296.0 0.60686 0.5996 0.0
6297.0 0.59573 0.59785 0.0
6298.0 0.6111 0.59572 0.0
6299.0 0.6285 0.59354 0.0
6300.0 0.6413 0.59159 0.0
6301.0 0.63477 0.59013 0.0
6302.0 0.65243 0.58947 0.0
6303.0 0.67012 0.58996 0.0
6304.0 0.67322 0.59174 0.0
6305.0 0.65404 0.59449 0.0
6306.0 0.63433 0.59763 0.0
6307.0 0.61839 0.6006 0.0
6308.0 0.59279 0.60293 0.0
6309.0 0.58327 0.60435 0.0
6310.0 0.58966 0.60487 0.0
6311.0 0.60174 0.60464 0.0
6312.0 0.61421 0.60389 0.0
6313.0 0.6188 0.60273 0.0
6314.0 0.57929 0.60114 0.0
6315.0 0.58184 0.5992 0.0
6316.0 0.60208 0.5971 0.0
6317.0 0.62209 0.59511 0.0
6318.0 0.59815 0.59366 0.0
6319.0 0.56995 0.59319 0.0
6320.0 0.5557 0.59397 0.0
6321.0 0.58585 0.59587 60.785
6322.0 0.60751 0.59847 55.527
6323.0 0.61022 0.60135 42.384
6324.0 0.61302 0.6042 55.63
6325.0 0.6057 0.60675 57.006
6326.0 0.58995 0.60874 45.52
6327.0 0.59036 0.6101 59.235
6328.0 0.60705 0.61085 63.948
6329.0 0.62863 0.61113 49.567
6330.0 0.61621 0.61111 55.476
6331.0 0.60357 0.61089 64.822
6332.0 0.5922 0.61048 54.7
6333.0 0.58539 0.6097 55.378
6334.0 0.59766 0.60824 65.558
6335.0 0.61367 0.60603 55.996
6336.0 0.62557 0.60346 49.212
6337.0 0.60786 0.60125 64.089
6338.0 0.58641 0.60013 60.543
6339.0 0.56687 0.60037 51.649
6340.0 0.57608 0.60179 66.893
6341.0 0.59165 0.60381 65.123
6342.0 0.61141 0.60563 47.88
6343.0 0.59949 0.60656 62.575
6344.0 0.59315 0.60632 65.235
6345.0 0.59269 0.60511 50.136
6346.0 0.60549 0.60348 58.161
6347.0 0.60495 0.60221 65.331
6348.0 0.59265 0.60209 53.875
6349.0 0.56104 0.60343 59.161
6350.0 0.59459 0.60581 64.777
6351.0 0.63424 0.60845 50.894
6352.0 0.61248 0.61048 53.008
6353.0 0.59596 0.61133 66.48
6354.0 0.5937 0.61089 59.223
6355.0 0.61832 0.60948 52.022
6356.0 0.60734 0.60759 66.692
6357.0 0.60968 0.60563 61.41
6358.0 0.64091 0.60374 47.149
6359.0 0.62042 0.60203 62.153
6360.0 0.61339 0.60062 60.646
6361.0 0.62565 0.59948 45.013
6362.0 0.61889 0.59856 62.413
6363.0 0.61612 0.59792 65.296
6364.0 0.6178 0.59769 50.524
6365.0 0.6327 0.59801 60.576
6366.0 0.63504 0.59883 65.054
6367.0 0.62928 0.59992 50.209
6368.0 0.62289 0.6009 54.453
6369.0 0.62175 0.60138 62.444
6370.0 0.62054 0.60128 51.461
6371.0 0.60969 0.601 56.824
6372.0 0.60602 0.60115 69.243
6373.0 0.60813 0.60213 59.82
6374.0 0.61881 0.60379 56.039
6375.0 0.61756 0.60559 68.39
6376.0 0.6118 0.60694 59.912
6377.0 0.60278 0.60744 50.466
6378.0 0.5997 0.60705 65.235
6379.0 0.61063 0.60606 60.909
6380.0 0.64082 0.60488 48.947
6381.0 0.60138 0.60386 69.03
6382.0 0.58704 0.60319 68.869
6383.0 0.60693 0.60292 50.887
6384.0 0.60346 0.60304 65.251
6385.0 0.60252 0.60357 65.391
6386.0 0.60435 0.6045 48.26
6387.0 0.61374 0.60564 60.433
6388.0 0.60865 0.60673 66.175
6389.0 0.59633 0.60742 54.629
6390.0 0.60708 0.60742 63.549
6391.0 0.6141 0.60652 69.992
6392.0 0.61365 0.60468 54.888
6393.0 0.58741 0.60224 62.155
6394.0 0.58678 0.59999 73.09
6395.0 0.59651 0.59866 61.01
6396.0 0.60393 0.59847 61.337
6397.0 0.59807 0.59898 74.411
6398.0 0.59209 0.59932 63.766
6399.0 0.59667 0.59883 59.139
6400.0 0.61498 0.59757 71.777
6401.0 0.62436 0.59633 62.499
6402.0 0.60957 0.59594 55.511
6403.0 0.61148 0.59678 71.116
6404.0 0.61294 0.5985 65.461
6405.0 0.60943 0.60027 55.003
6406.0 0.59254 0.60126 73.316
6407.0 0.58399 0.6011 70.634
6408.0 0.58775 0.60009 55.466
6409.0 0.57932 0.59883 73.959
6410.0 0.57086 0.59782 73.494
6411.0 0.56317 0.59717 55.385
6412.0 0.58583 0.59684 69.844
6413.0 0.60158 0.59676 70.582
6414.0 0.61086 0.5968 52.6
6415.0 0.61219 0.59675 65.38
6416.0 0.61103 0.59662 69.34
6417.0 0.60762 0.59652 53.36
6418.0 0.60041 0.59631 63.414
6419.0 0.59233 0.59582 70.794
6420.0 0.58526 0.59507 57.293
6421.0 0.58693 0.59442 65.018
6422.0 0.60689 0.59448 72.058
6423.0 0.62645 0.59574 56.087
6424.0 0.60563 0.59815 62.384
6425.0 0.62073 0.60116 70.375
6426.0 0.64111 0.60411 55.713
6427.0 0.63037 0.60628 57.042
6428.0 0.61532 0.60707 69.97
6429.0 0.60457 0.60614 60.341
6430.0 0.60914 0.60357 58.799
6431.0 0.60276 0.60012 74.526
6432.0 0.59008 0.59695 66.371
6433.0 0.56977 0.59508 63.311
6434.0 0.5949 0.59494 75.206
6435.0 0.61258 0.59608 64.708
6436.0 0.5987 0.59752 55.579
6437.0 0.57775 0.59817 72.176
6438.0 0.56536 0.59752 66.767
6439.0 0.56829 0.59586 56.625
6440.0 0.56775 0.59424 74.164
6441.0 0.57366 0.59365 69.926
6442.0 0.58902 0.59452 56.101
6443.0 0.58564 0.59667 73.716
6444.0 0.58732 0.59942 70.926
6445.0 0.59668 0.60202 54.57
6446.0 0.60858 0.60376 70.655
6447.0 0.60887 0.60411 69.53
6448.0 0.59672 0.60281 52.63
6449.0 0.59569 0.60002 69.955
6450.0 0.58897 0.59652 71.169
6451.0 0.5772 0.59331 55.051
6452.0 0.57562 0.59109 70.954
6453.0 0.58015 0.58988 73.344
6454.0 0.58926 0.58915 55.71
6455.0 0.58932 0.58839 70.02
6456.0 0.60387 0.58765 72.532
6457.0 0.6261 0.58757 52.988
6458.0 0.61372 0.58854 64.715
6459.0 0.60813 0.59028 69.738
6460.0 0.60689 0.59192 53.608
6461.0 0.60443 0.59251 64.137
6462.0 0.6081 0.59165 71.582
6463.0 0.61017 0.5899 57.413
6464.0 0.5784 0.58838 69.863
6465.0 0.56679 0.58792 76.303
6466.0 0.56957 0.58874 62.296
6467.0 0.59068 0.59044 65.3
6468.0 0.59373 0.5923 74.247
6469.0 0.59201 0.59371 59.8
6470.0 0.60896 0.59437 62.607
6471.0 0.61655 0.59437 72.047
6472.0 0.61634 0.59394 58.246
6473.0 0.60194 0.59332 63.126
6474.0 0.59597 0.59266 74.266
6475.0 0.59555 0.59217 61.026
6476.0 0.60261 0.59209 62.8
6477.0 0.59605 0.59244 74.73
6478.0 0.58487 0.59298 62.123
6479.0 0.57526 0.59329 62.392
6480.0 0.59983 0.59292 72.518
6481.0 0.62469 0.59167 58.899
6482.0 0.61623 0.58992 60.855
6483.0 0.58748 0.58844 76.303
6484.0 0.56735 0.58787 66.425
6485.0 0.58816 0.58846 62.695
6486.0 0.5895 0.58994 76.303
6487.0 0.5822 0.59169 64.913
6488.0 0.56719 0.59296 63.029
6489.0 0.57749 0.5931 75.808
6490.0 0.5889 0.59171 63.951
6491.0 0.58668 0.58857 60.839
6492.0 0.58425 0.58364 75.472
6493.0 0.58296 0.57713 65.311
6494.0 0.58434 0.5696 61.458
6495.0 0.5744 0.5621 76.303
6496.0 0.5612 0.55597 67.993
6497.0 0.54675 0.55246 64.575
6498.0 0.53757 0.55229 76.303
6499.0 0.5379 0.55534 72.046
6500.0 0.55578 0.56085 63.419
6501.0 0.57332 0.5677 76.303
6502.0 0.58281 0.57478 66.339
6503.0 0.57591 0.58124 59.732
6504.0 0.55776 0.58658 75.002
6505.0 0.55155 0.5906 65.66
6506.0 0.57386 0.59332 56.901
6507.0 0.58903 0.59487 71.282
6508.0 0.60083 0.59549 62.356
6509.0 0.60876 0.59551 53.497
6510.0 0.60954 0.59524 67.902
6511.0 0.60523 0.59483 60.423
6512.0 0.59365 0.59427 56.926
6513.0 0.60056 0.59338 70.148
6514.0 0.60598 0.59196 61.195
6515.0 0.60178 0.58997 55.503
6516.0 0.59184 0.58773 71.929
6517.0 0.58627 0.5858 64.689
6518.0 0.59125 0.58469 58.665
6519.0 0.5831 0.58467 75.069
6520.0 0.5783 0.58568 66.759
6521.0 0.585 0.58737 59.396
6522.0 0.57409 0.58917 75.429
6523.0 0.5759 0.59059 66.472
6524.0 0.60979 0.59128 57.087
6525.0 0.59553 0.5911 72.972
6526.0 0.58228 0.59021 64.553
6527.0 0.5904 0.58901 57.354
6528.0 0.5845 0.58793 0.0
6529.0 0.58076 0.58728 0.0
6530.0 0.58756 0.58701 0.0
6531.0 0.60127 0.5869 0.0
6532.0 0.60585 0.58673 0.0
6533.0 0.58744 0.58647 0.0
6534.0 0.58636 0.58627 0.0
6535.0 0.60205 0.58631 0.0
6536.0 0.6462 0.58671 0.0
6537.0 0.65038 0.58743 0.0
6538.0 0.63465 0.5883 0.0
6539.0 0.5953 0.58907 0.0
6540.0 0.61707 0.58949 0.0
6541.0 0.65051 0.58931 0.0
6542.0 0.67327 0.58844 0.0
6543.0 0.68886 0.58679 0.0
6544.0 0.71592 0.58436 0.0
6545.0 0.77859 0.58137 0.0
6546.0 0.88954 0.57828 0.0
6547.0 1.05342 0.5757 0.0
6548.0 1.32666 0.574 0.0
6549.0 1.56327 0.5731 0.0
6550.0 1.72848 0.5726 0.0
6551.0 1.70914 0.57192 0.0
6552.0 1.49727 0.57058 0.0
6553.0 1.2269 0.56829 0.0
6554.0 0.99101 0.56485 0.0
6555.0 0.92419 0.56021 0.0
6556.0 0.94706 0.55442 0.0
6557.0 1.05825 0.54747 0.0
6558.0 1.32136 0.5393 0.0
6559.0 1.69005 0.52975 0.0
6560.0 2.22923 0.51866 0.0
6561.0 3.10111 0.50627 0.0
6562.0 4.21946 0.4936 0.0
6563.0 5.77388 0.48291 0.0
6564.0 7.02477 0.47696 0.0
6565.0 7.81128 0.47742 0.0
6566.0 6.81844 0.48427 0.0
6567.0 5.26808 0.4957 0.0
6568.0 3.48325 0.50909 0.0
6569.0 2.30948 0.52211 0.0
6570.0 1.58217 0.53322 0.0
6571.0 1.1671 0.54178 0.0
6572.0 1.01319 0.54783 0.0
6573.0 0.88354 0.55183 0.0
6574.0 0.7797 0.5546 0.0
6575.0 0.79057 0.55708 0.0
6576.0 0.79143 0.55997 0.0
6577.0 0.78675 0.5635 0.0
6578.0 0.83536 0.56732 0.0
6579.0 0.95127 0.57086 0.0
6580.0 1.12866 0.57363 0.0
6581.0 1.39162 0.57553 0.0
6582.0 1.84984 0.57679 0.0
6583.0 2.50601 0.57767 0.0
6584.0 3.34345 0.57835 0.0
6585.0 3.90707 0.57888 0.0
6586.0 4.15121 0.57929 0.0
6587.0 3.46743 0.57968 0.0
6588.0 2.6549 0.58005 0.0
6589.0 1.73898 0.58026 0.0
6590.0 1.29455 0.57991 0.0
6591.0 0.98425 0.57861 0.0
6592.0 0.81037 0.57628 0.0
6593.0 0.73732 0.5735 0.0
6594.0 0.68116 0.57116 0.0
6595.0 0.63049 0.57007 0.0
6596.0 0.62998 0.57048 0.0
6597.0 0.63361 0.57207 0.0
6598.0 0.62653 0.57431 0.0
6599.0 0.61599 0.57664 0.0
6600.0 0.60877 0.57868 0.0
6601.0 0.61182 0.58028 0.0
6602.0 0.60752 0.58131 0.0
6603.0 0.60743 0.58174 0.0
6604.0 0.62696 0.58156 0.0
6605.0 0.62901 0.5808 0.0
6606.0 0.62293 0.57955 0.0
6607.0 0.61061 0.57796 0.0
6608.0 0.59992 0.57629 0.0
6609.0 0.59154 0.57493 47.379
6610.0 0.59106 0.57421 57.808
6611.0 0.59851 0.57423 64.978
6612.0 0.60681 0.57478 50.076
6613.0 0.58868 0.57566 63.096
6614.0 0.58493 0.57679 69.021
6615.0 0.59016 0.57806 53.003
6616.0 0.58521 0.57936 62.306
6617.0 0.57227 0.58055 62.432
6618.0 0.55419 0.58154 43.113
6619.0 0.58877 0.58227 53.431
6620.0 0.61311 0.58271 52.907
6621.0 0.62735 0.58283 40.102
6622.0 0.61533 0.58258 62.999
6623.0 0.60453 0.58198 64.732
6624.0 0.59591 0.58111 52.528
6625.0 0.58472 0.58017 66.44
6626.0 0.58278 0.57941 58.526
6627.0 0.5948 0.57893 40.594
6628.0 0.57158 0.57873 49.23
6629.0 0.56601 0.5786 42.6
6630.0 0.60241 0.57829 39.892
6631.0 0.58179 0.57759 57.818
6632.0 0.56131 0.57649 57.071
6633.0 0.57028 0.57522 60.203
6634.0 0.58527 0.57423 72.63
6635.0 0.59539 0.57388 59.14
6636.0 0.58462 0.57431 61.371
6637.0 0.57959 0.57529 72.401
6638.0 0.57949 0.5764 57.912
6639.0 0.59103 0.57719 64.279
6640.0 0.59138 0.5774 72.757
6641.0 0.58765 0.57697 56.327
6642.0 0.59575 0.57595 60.103
6643.0 0.59798 0.57459 61.52
6644.0 0.59576 0.57339 42.459
6645.0 0.5867 0.57279 54.553
6646.0 0.5775 0.57299 58.394
6647.0 0.56828 0.57398 48.914
6648.0 0.56833 0.57547 70.084
6649.0 0.58059 0.57711 69.201
6650.0 0.60618 0.57859 50.509
6651.0 0.62404 0.57967 58.013
6652.0 0.62099 0.58028 50.906
6653.0 0.58905 0.58048 38.385
6654.0 0.56238 0.58038 51.071
6655.0 0.55608 0.58011 46.693
6656.0 0.58571 0.57978 48.332
6657.0 0.59175 0.57942 64.954
6658.0 0.59246 0.57898 58.379
6659.0 0.59284 0.57839 57.366
6660.0 0.58349 0.57749 69.985
6661.0 0.57757 0.57612 57.622
6662.0 0.59493 0.57428 61.19
6663.0 0.58941 0.57227 72.253
6664.0 0.57733 0.57057 58.78
6665.0 0.58723 0.56962 66.642
6666.0 0.59589 0.56958 72.629
6667.0 0.60161 0.57029 54.291
6668.0 0.58282 0.57144 67.635
6669.0 0.57716 0.57268 70.285
6670.0 0.58236 0.57376 51.859
6671.0 0.5931 0.57452 63.923
6672.0 0.59737 0.57487 59.951
6673.0 0.59455 0.5747 42.434
6674.0 0.60499 0.57376 57.783
6675.0 0.62018 0.57172 54.632
6676.0 0.64109 0.56842 -1.0
6677.0 0.63267 0.5642 -1.0
6678.0 0.62486 0.55998 -1.0
6679.0 0.62755 0.55693 -1.0
6680.0 0.63576 0.55583 -1.0
6681.0 0.63999 0.55681 -1.0
6682.0 0.62806 0.55931 42.782
6683.0 0.6454 0.56256 -1.0
6684.0 0.66439 0.56575 -1.0
6685.0 0.63566 0.56844 -1.0
6686.0 0.59905 0.57048 65.85
6687.0 0.56415 0.57196 55.411
6688.0 0.5864 0.57305 66.242
6689.0 0.60663 0.57387 68.378
6690.0 0.62443 0.57448 49.17
6691.0 0.59522 0.57489 69.44
6692.0 0.58558 0.57506 68.633
6693.0 0.59759 0.57499 52.05
6694.0 0.62548 0.57465 -1.0
6695.0 0.62746 0.57407 -1.0
6696.0 0.58757 0.57329 0.0
6697.0 0.58385 0.57245 0.0
6698.0 0.58092 0.57172 0.0
6699.0 0.56584 0.57124 0.0
6700.0 0.58012 0.57101 0.0
6701.0 0.59447 0.57092 0.0
6702.0 0.57856 0.5708 0.0
6703.0 0.57594 0.57058 0.0
6704.0 0.58172 0.57043 0.0
6705.0 0.6009 0.57047 0.0
6706.0 0.60036 0.57076 0.0
6707.0 0.5867 0.57116 0.0
6708.0 0.58062 0.57151 0.0
6709.0 0.58668 0.57165 0.0
6710.0 0.60453 0.57153 0.0
6711.0 0.58877 0.57116 0.0
6712.0 0.60211 0.57057 0.0
6713.0 0.65806 0.5698 0.0
6714.0 0.71949 0.56881 0.0
6715.0 0.7904 0.56761 0.0
6716.0 0.87928 0.56626 0.0
6717.0 0.99142 0.56494 0.0
6718.0 1.07987 0.56396 0.0
6719.0 1.06736 0.56359 0.0
6720.0 0.99214 0.56389 0.0
6721.0 0.88487 0.56474 0.0
6722.0 0.75638 0.56596 0.0
6723.0 0.66541 0.56726 0.0
6724.0 0.6033 0.56834 0.0
6725.0 0.60788 0.56903 0.0
6726.0 0.61234 0.56938 0.0
6727.0 0.61667 0.56959 0.0
6728.0 0.65994 0.56992 0.0
6729.0 0.71634 0.57045 0.0
6730.0 0.78922 0.5711 0.0
6731.0 0.89349 0.57165 0.0
6732.0 0.99881 0.57193 0.0
6733.0 1.09313 0.57189 0.0
6734.0 1.0684 0.57156 0.0
6735.0 0.98224 0.57108 0.0
6736.0 0.80863 0.57054 0.0
6737.0 0.68562 0.56995 0.0
6738.0 0.5987 0.56931 0.0
6739.0 0.59326 0.56866 0.0
6740.0 0.59406 0.56805 0.0
6741.0 0.60015 0.56748 0.0
6742.0 0.58215 0.5669 0.0
6743.0 0.5657 0.56629 0.0
6744.0 0.55167 0.56568 0.0
6745.0 0.5379 0.56507 0.0
6746.0 0.53173 0.56443 0.0
6747.0 0.54099 0.56367 0.0
6748.0 0.54858 0.56271 0.0
6749.0 0.5558 0.56163 0.0
6750.0 0.56338 0.5607 0.0
6751.0 0.55216 0.56019 0.0
6752.0 0.53587 0.56023 0.0
6753.0 0.55267 0.56077 68.182
6754.0 0.56857 0.56164 71.133
6755.0 0.58364 0.56265 52.247
6756.0 0.57567 0.56365 71.359
6757.0 0.56075 0.56459 68.918
6758.0 0.53729 0.56546 57.87
6759.0 0.53438 0.56626 75.032
6760.0 0.53589 0.56695 65.676
6761.0 0.54131 0.56748 61.906
6762.0 0.54005 0.56779 76.105
6763.0 0.54682 0.56779 61.642
6764.0 0.58836 0.56738 60.541
6765.0 0.59133 0.56647 69.376
6766.0 0.57571 0.56502 54.309
6767.0 0.56618 0.56323 68.16
6768.0 0.5631 0.56143 71.264
6769.0 0.5653 0.56005 52.42
6770.0 0.55584 0.55929 71.639
6771.0 0.55764 0.55924 67.694
6772.0 0.57438 0.55985 55.441
6773.0 0.56489 0.56101 72.327
6774.0 0.55372 0.56253 62.797
6775.0 0.54714 0.56414 60.806
6776.0 0.55792 0.5656 72.861
6777.0 0.57378 0.56675 57.564
6778.0 0.58729 0.56747 61.062
6779.0 0.59554 0.56775 66.736
6780.0 0.6005 0.56762 48.918
6781.0 0.60249 0.56711 61.485
6782.0 0.587 0.56626 63.145
6783.0 0.55475 0.56519 53.373
6784.0 0.56102 0.56405 71.866
6785.0 0.57074 0.56305 65.276
6786.0 0.58272 0.56233 54.374
6787.0 0.57009 0.56202 69.312
6788.0 0.55454 0.56208 58.548
6789.0 0.54536 0.5624 65.603
6790.0 0.54659 0.56278 76.303
6791.0 0.55254 0.563 59.171
6792.0 0.56006 0.56295 66.365
6793.0 0.56463 0.5626 69.476
6794.0 0.56678 0.56211 50.403
6795.0 0.54515 0.56165 73.338
6796.0 0.54202 0.56134 71.507
6797.0 0.56232 0.56119 58.513
6798.0 0.56435 0.56116 76.303
6799.0 0.56356 0.56125 67.292
6800.0 0.56214 0.56147 64.144
6801.0 0.5536 0.56183 76.303
6802.0 0.54346 0.56227 62.577
6803.0 0.53696 0.56264 71.229
6804.0 0.54126 0.56281 76.303
6805.0 0.55266 0.5627 58.298
6806.0 0.57029 0.56235 73.182
6807.0 0.57892 0.56181 71.418
6808.0 0.5778 0.56122 57.234
6809.0 0.57103 0.56063 76.119
6810.0 0.56839 0.5601 67.681
6811.0 0.57452 0.5597 63.366
6812.0 0.57054 0.55943 76.303
6813.0 0.56294 0.55929 63.486
6814.0 0.55262 0.55929 70.572
6815.0 0.55894 0.55943 76.303
6816.0 0.57251 0.55971 57.872
6817.0 0.55832 0.56005 74.425
6818.0 0.55536 0.5603 74.623
6819.0 0.5636 0.5604 58.458
6820.0 0.56928 0.5604 76.303
6821.0 0.56458 0.56042 69.637
6822.0 0.54199 0.56059 62.627
6823.0 0.53037 0.56087 76.004
6824.0 0.53169 0.56112 60.461
6825.0 0.56839 0.56114 63.786
6826.0 0.56862 0.56078 73.199
6827.0 0.5509 0.56005 57.901
6828.0 0.55639 0.55922 72.081
6829.0 0.56178 0.55858 71.765
6830.0 0.56705 0.55832 55.382
6831.0 0.57264 0.55846 75.39
6832.0 0.57835 0.55885 68.271
6833.0 0.58422 0.55931 64.21
6834.0 0.58729 0.55961 76.303
6835.0 0.59074 0.55959 60.363
6836.0 0.59841 0.5591 62.308
6837.0 0.59069 0.55805 70.449
6838.0 0.57386 0.55639 54.965
6839.0 0.55217 0.55422 73.662
6840.0 0.53901 0.55186 74.034
6841.0 0.53482 0.54971 60.227
6842.0 0.54693 0.54821 76.303
6843.0 0.55494 0.54762 69.078
6844.0 0.55199 0.54802 66.322
6845.0 0.54595 0.5492 76.303
6846.0 0.54386 0.55077 64.793
6847.0 0.56301 0.5523 67.297
6848.0 0.56363 0.55346 72.37
6849.0 0.55274 0.55406 52.561
6850.0 0.55197 0.55408 71.683
6851.0 0.56367 0.55359 69.52
6852.0 0.5903 0.5527 56.483
6853.0 0.58246 0.55172 73.131
6854.0 0.56992 0.55065 62.557
6855.0 0.55751 0.54948 63.459
6856.0 0.55357 0.54812 76.303
6857.0 0.55402 0.54657 61.34
6858.0 0.5612 0.54494 72.599
6859.0 0.56451 0.54344 76.283
6860.0 0.56482 0.54228 55.963
6861.0 0.55165 0.54155 73.718
6862.0 0.5507 0.54126 67.1
6863.0 0.56806 0.54133 56.536
6864.0 0.57152 0.54165 73.26
6865.0 0.56855 0.54226 61.658
6866.0 0.55472 0.54319 68.112
6867.0 0.56077 0.5444 76.303
6868.0 0.576 0.54563 55.864
6869.0 0.58173 0.54655 68.719
6870.0 0.57833 0.54689 68.929
6871.0 0.56582 0.54665 56.443
6872.0 0.55556 0.54604 76.303
6873.0 0.54905 0.54542 68.43
6874.0 0.5496 0.54501 65.356
6875.0 0.56118 0.54487 76.303
6876.0 0.56994 0.545 58.229
6877.0 0.54722 0.54532 67.316
6878.0 0.54087 0.54577 72.82
6879.0 0.54594 0.54622 54.352
6880.0 0.54026 0.54647 76.303
6881.0 0.53658 0.54625 73.631
6882.0 0.53568 0.54537 65.045
6883.0 0.53795 0.54383 76.303
6884.0 0.54166 0.54195 68.452
6885.0 0.54781 0.54021 69.839
6886.0 0.5461 0.53913 76.303
6887.0 0.54198 0.53894 59.834
6888.0 0.55601 0.53964 73.543
6889.0 0.56192 0.54097 72.739
6890.0 0.5595 0.5426 58.268
6891.0 0.55868 0.54416 75.68
6892.0 0.55639 0.54541 65.006
6893.0 0.55064 0.54627 62.235
6894.0 0.55057 0.54674 73.863
6895.0 0.55144 0.54688 56.293
6896.0 0.54571 0.54678 44.445
6897.0 0.54566 0.54649 45.262
6898.0 0.55008 0.54608 35.324
6899.0 0.56422 0.54559 49.045
6900.0 0.56263 0.54507 45.435
6901.0 0.53507 0.54457 44.992
6902.0 0.52868 0.54415 56.007
6903.0 0.52832 0.54385 44.805
6904.0 0.53008 0.54377 48.546
6905.0 0.54014 0.54395 52.996
6906.0 0.55511 0.54437 38.741
6907.0 0.55886 0.54495 52.547
6908.0 0.56727 0.54562 49.681
6909.0 0.58173 0.54631 40.866
6910.0 0.5947 0.54693 51.06
6911.0 0.59835 0.54735 41.937
6912.0 0.57517 0.54747 65.497
6913.0 0.5575 0.54725 76.303
6914.0 0.54509 0.5467 60.219
6915.0 0.56586 0.54584 74.438
6916.0 0.56227 0.54472 72.996
6917.0 0.53208 0.54346 62.323
6918.0 0.54278 0.54221 76.303
6919.0 0.55704 0.54118 67.922
6920.0 0.56684 0.54053 65.846
6921.0 0.56146 0.54035 76.303
6922.0 0.5517 0.54067 58.178
6923.0 0.5613 0.54142 69.247
6924.0 0.57142 0.54237 69.087
6925.0 0.58207 0.54326 53.656
6926.0 0.53165 0.54389 75.357
6927.0 0.50231 0.54426 66.914
6928.0 0.52917 0.54464 56.046
6929.0 0.53757 0.5453 56.146
6930.0 0.53988 0.54632 36.353
6931.0 0.54812 0.54751 34.276
6932.0 0.55784 0.54853 33.554
6933.0 0.56884 0.54916 24.424
6934.0 0.56139 0.54938 31.614
6935.0 0.55508 0.54929 27.344
6936.0 0.5533 0.5491 24.833
6937.0 0.55251 0.54897 32.322
6938.0 0.55289 0.549 28.489
6939.0 0.55792 0.54917 44.737
6940.0 0.56478 0.54944 52.016
6941.0 0.57317 0.5498 49.447
6942.0 0.5477 0.55021 66.431
6943.0 0.53565 0.55066 58.088
6944.0 0.55139 0.55101 47.346
6945.0 0.54581 0.55108 57.981
6946.0 0.53354 0.5508 46.054
6947.0 0.52246 0.55024 60.37
6948.0 0.53413 0.54964 64.966
6949.0 0.56397 0.54916 50.822
6950.0 0.5491 0.54879 72.863
6951.0 0.53405 0.54832 66.914
6952.0 0.52227 0.54755 64.164
6953.0 0.53296 0.54661 75.94
6954.0 0.54607 0.54572 57.228
6955.0 0.53234 0.5451 65.861
6956.0 0.53421 0.54487 67.874
6957.0 0.5487 0.545 50.011
6958.0 0.547 0.54534 66.217
6959.0 0.54136 0.54572 58.391
6960.0 0.52986 0.54607 58.137
6961.0 0.52546 0.54638 70.476
6962.0 0.52751 0.54671 54.423
6963.0 0.55378 0.54706 51.023
6964.0 0.57087 0.54741 38.083
6965.0 0.58019 0.54775 17.865
6966.0 0.53166 0.5481 20.996
6967.0 0.50806 0.54843 17.613
6968.0 0.54223 0.54873 20.962
6969.0 0.53384 0.54893 29.75
6970.0 0.51229 0.54897 33.822
6971.0 0.50887 0.54884 55.186
6972.0 0.51056 0.54848 58.627
6973.0 0.51696 0.54777 40.738
6974.0 0.5203 0.54658 47.127
6975.0 0.52981 0.54477 38.083
6976.0 0.55383 0.54234 39.837
6977.0 0.54533 0.5395 51.58
6978.0 0.52312 0.5367 48.772
6979.0 0.50307 0.53454 65.869
6980.0 0.49584 0.53353 65.788
6981.0 0.50197 0.53387 51.139
6982.0 0.52072 0.53534 65.493
6983.0 0.52967 0.53744 54.178
6984.0 0.50815 0.53958 55.233
6985.0 0.51407 0.54131 61.806
6986.0 0.53334 0.54241 44.412
